,listing_url,job_title,company,location,summary
133,http://www.indeed.com/rc/clk?jk=0bebf5fbe767eb4c&fccid=895ba3d6043646a0&vjs=3,Senior Software Engineer,Idea Evolver,"Brooklyn, NY","Company Overview
Idea Evolver specializes in leveraging market research and audience intelligence to help companies design and launch targeted products and high growth marketing campaigns quickly.
Notable clients include Tito's Vodka, AstraZeneca, DanoneWave and K. Hovnanian Homes.
Position Overview
We are looking for a talented and experienced engineer who can lead client facing product teams as well as contribute to our proprietary software.
You would be spending a lot of time with cutting edge technology solutions for major clients including chatbot design and development, augmented reality, and more.
Responsibilities
 Drive Solutions: help lead the development of scalable, testable, and maintainable software.
 On-Time Delivery: balance timelines and priorities with strategic planning and communication.
 Growth: help the team evolve through hiring, code reviews and positive management.
Qualifications
 8+ years of relevant software development.
 Mastery of modern programming languages such as Python and JavaScript.
 Comfortable with quickly using new languages.
 A practitioner and evangelist of good software development.
 Experienced in an agile environment.
 A natural communicator who has lead teams before.
 2+ years of Ecommerce experience.
 Experience with Amazon Web Services: ec2, s3, route53, elb, elastic beanstalk, rds, lex, lambda, api gateway, etc.
Personal Attributes:
 Employs a strong work ethic and high standards.
 Excellent organizational skills and the ability to handle multiple projects at once
 Superior attention to detail and follow-through.
 Excellent written and oral communication skills.
 Flexibility and ability to adapt quickly to changes.
 Ability to be self-directed and work independently, as well as collaboratively.
 Creative problem solver.
Compensation and Benefits:
 Salary up to $200k
 Excellent health and dental
 401k
 15 paid days off plus holidays
 Equinox membership
 Workstation includes the newest equipment"
134,http://www.indeed.com/rc/clk?jk=7bb1e282a79ab9c1&fccid=dfc44f3b8c44a6db&vjs=3,Software Engineer - DNS Platform,Cisco,"Remote, OR","Site Reliability Engineer

Vancouver, CAN

Alternate location: San Francisco, CA or Remote


The Business Entity

OpenDNS, now part of Cisco, is an Internet security company that’s transforming the way IT departments secure their networks, and more importantly, their users. In 2012 OpenDNS launched Umbrella, a new line of cloud-delivered Internet security services that, for the first time ever, allow IT departments to extend security off the network and actually protect users wherever they roam. OpenDNS built Umbrella on top of our rock-solid foundation: the world’s most loved and trusted DNS service that’s used today used by 50 million people around the world.


The Team

Infrastructure Engineering consists of Network Engineering, Systems Engineering, Site Reliability Engineering and Security Engineering - together, we build core Internet infrastructure, security applications and distributed systems at scale. Our environment processes 2,000,000+ requests per second, across 25 data-centers and cloud infrastructure providers.


Role & Responsibilities

Site Reliability Engineering is responsible for growth and scale. We take an application initially developed for 100,000 users, to 50-100 million and beyond. The challenges can be significant and we own these applications end-to-end; architecture, software development, infrastructure and the operational component. At times, it may mean rewriting or refactoring of an application in order to automate everything and remove human dependency.

We are committed to getting it done... properly, the first time.


Minimum Qualifications

• Experience building and running a high-transactional, 24x7 production environment

• Experience with applications that span multiple data-centers and/or cloud controllers

• Strong familiarity with systems engineering, cluster computing and programming theory

• Experience working with client/server side frameworks and platforms

• Experience with programming in any of the following C, C++, Java, Go

• Experience with Linux and FreeBSD, configuration and tuning

• Experience with Continuous Integration and Deployment

• Expertise specifying, designing, and implementing system and application health/performance monitoring and load automation

• Experience with application delivery platforms for load balancing, caching, compression, application firewalling, reverse proxy, SSL termination, etc.

• Experience with systems and application security

About Cisco

The Internet of Everything is a phenomenon driving new opportunities for Cisco and it's transforming our customers' businesses worldwide. We are pioneers and have been since the early days of connectivity. Today, we are building teams that are expanding our technology solutions in the mobile, cloud, security, IT, and big data spaces, including software and consulting services. As Cisco delivers the network that powers the Internet, we are connecting the unconnected. Imagine creating unprecedented disruption. Your revolutionary ideas will impact everything from retail, healthcare, and entertainment, to public and private sectors, and far beyond. Collaborate with like-minded innovators in a fun and flexible culture that has earned Cisco global recognition as a Great Place To Work. With roughly 10 billion connected things in the world now and over 50 billion estimated in the future, your career has exponential possibilities at Cisco."
135,http://www.indeed.com/rc/clk?jk=540aa3dfe6180d7b&fccid=28563e08ef3dabcd&vjs=3,Software Engineer,Zel Technologies,"Cape Canaveral, FL","Contingent Upon Contract Award

Must have an active clearance to be considered for this position

Job Summary: The Software Engineer provides on-site digital signal processing to support to DIA/ST/ATI-5C at Cape Canaveral Air Force Station (CCAFS), Florida. They provide support for in-house technology development initiatives, including feasibility assessments of proposals and ongoing projects by other parties in government, academia, and industry. The Software Engineer aides in the development and implementation of:


Embedded systems (interdisciplinary electro mechanical systems)
Software in windows and Linux environments deciding on practical action;
Data aggregation,
Data exploitation
Sensor/system data modeling
Data analysis as needed

Essential Job Functions:

Process, exploit, analyze and report results from tests, demonstrations and evaluations to aide in determining sensor/system overall effectiveness.
Work with existing software (both COTS and GOTS) tied to sensor packages and payloads to address complex integration activities so as to resolve software and hardware interoperability and compatibility challenges.
Ability to work in multiple programming languages including but not limited to C, C++, JAVA, Python, JavaScript, C#. Client/server programming on both ends. Graphical User Interface development. Embedded programming in Linux and Arduino/C.
Support and participate in field tests and operational demonstration activities.
Position requires a thinker/innovator who when given a problem will brainstorm ideas, solicit input and when given approval to proceed will create solutions often as part of an integrated rapid prototyping team integrating computing, sensors, communications and programming to develop rapid prototype solutions.
Ability to create customized code to perform data harvesting, processing, exploitation and formatting. Includes ability to work code solutions which utilize data from multiple sites, sensors and/or data types.
The contractor shall be required to provide software programming and testing support from marine vessels while at sea, thus the contractor shall be required to operate marine equipment such as winches and davits onboard vessels at sea and provide deck hand and swimmer services for deploying and retrieving equipment in the water.
Must be able to successfully work in high tempo environment creating efficient well documented and successful coding solutions resolving unique issues.
Participates in trade studies to solve technical problems and identify preferred solutions.
Participates in technical reviews to assess project progress from design through development and delivery.
Serves as a team member on Division wide, multidisciplinary efforts that involve critical IT issues.
Complies with CCAFS industrial hygiene requirements.
Performs other duties as assigned to accomplish the ATl5 mission
Applicant must during, the life cycle of a project, be able to communicate clearly with clients in order to explain the progress and results of the work to them.

Knowledge/Skills/Abilities:

DSP knowledge and hands-on experience
Linux and Windows OS
C, C++, JAVA, Python, JavaScript, C#
Good interpersonal skills
Effective communicator
Works well independently or as part of a group
Good writing skills, as there may be a requirement to write reports
Degree of judgment and multi-tasking associated with performing job duties
Contact with the customer/provide customer support (may be internal or external customer)
May conduct some research
Experience Reverse engineering hardware and software solutions is desired
Data exploitation is desired

Education/Training:

BA/BS
MS desired
OR BA +4-9 years' experience

Equal Employment Opportunity / Affirmative Action Employer
""This contractor and subcontractor shall abide by the requirements of 41 CFR 60741.5(a). This regulation prohibits discrimination against qualified individuals on the basis of disability, and requires affirmative action by covered prime contractors and subcontractors to employ and advance in employment qualified individuals with disabilities."""
136,http://www.indeed.com/rc/clk?jk=e96191a01ddcfe56&fccid=655c994c77232147&vjs=3,Backend Software Engineer,Upstart,"San Carlos, CA","Do you love writing algorithms and architecting service-oriented systems? As a Backend Engineer at Upstart, you will be responsible for owning business-critical processes that must be highly available and scalable. You'll play a major role in designing our ecosystem of interacting applications, making major architecture decisions, and getting your hands dirty by writing APIs. You'll get to dive into our data model and work on algorithms powering our investment and financial platforms.

Requirements
------------


3+ years of backend/systems development, ideally in the context of distributed web applications
Experience building reliable, robust, and scalable systems
Experience with Ruby, Python and related frameworks
Strong knowledge of CS fundamentals such as concurrency, databases, scalability, and security

"
137,http://www.indeed.com/rc/clk?jk=01e23feb44e7dd84&fccid=eface1852a770267&vjs=3,Software Engineer - Web Front End,AutoX Inc,"San Jose, CA","Who are we

AutoX is an artificial intelligence company, based in Silicon Valley, and is creating full-stack A.I. software solution (perception, planning, and control) for self-driving vehicles to achieve level 5 full autonomy. Our disruptive innovation can deliver autonomous driving to more people, sooner, and safer.

For more information, please check our website: autox.ai ( https://www.autox.ai/ )

WIRED ( https://www.wired.com/2017/03/autox-slaps-50-webcams-car-make-drive/ ) | Business Insider ( http://www.businessinsider.com/autox-ceo-jianxiong-xiao-interview-2017-3 ) | MIT Technology Review ( https://www.technologyreview.com/s/604006/autox-has-built-a-self-driving-car-that-navigates-with-a-bunch-of-50-webcams/ )

Qualifications


2+ years of experience with modern JavaScript libraries and tooling
Commanding grasp of HTML, CSS, and related web technologies
Knowledge of web libraries and frameworks such as AngularJS, React, Closure or Backbone.
BA/BS in Computer Science or a related technical field

Bonus Attributes


Strong sense of web design and attuned to the fundamentals of user experience.
Familiarity with server-side MVC web frameworks, such as Ruby on Rails or Django

What We Offer


Working at one of the fastest growing and most promising self-driving car startups
A great work environment that supports growth and development
Highly competitive compensation and benefits package with 401k match
Lunch, dinner, and fully stocked kitchen

"
138,http://www.indeed.com/rc/clk?jk=64047c642a40ff76&fccid=1b5614d5a9ded7e8&vjs=3,Software Engineer (Frontend),Beeswax,"New York, NY","------

Beeswax, named one of Business Insider’s “hottest pre-IPO ad tech startups of 2016,” is looking for a software engineer to build and maintain the user interface that our customers rely on. Our goal is to offer the best frontend experience in the programmatic advertising world.

Our frontend application is built using Backbone, written in ES6, packaged with Webpack and served from an Express server running on AWS ECS. This application hits our Buzz REST APIs which you can read more about here: www.beeswax.com/docs ( https://www.beeswax.com/docs ).

Beeswax is an engineering-led company that places high value in building great software. Ad tech is not typically an industry where engineers have an opportunity to use great tools to build high-quality user experiences, but we feel differently.

This position reports to the CTO, a long-time senior engineer from Google who was a key Technical Lead in the process of scaling Gmail.

Responsibilities include:
-------------------------


Building new features for customers and internal users
Maintaining existing features and fixing issues as they arise
Doing what it takes to make our user interface polished, fast, and easy to use
Working full-stack when it is needed
Testing, managing and releasing high-quality code

Requirements:
-------------


B.S. in Computer Science or related technical field, or equivalent practical experience
Deep knowledge of Javascript and the latest frontend technologies
Some experience with REST APIs and relational databases
A desire to be deeply involved in product definition and design details
Ability and desire to build great software

Bonus Points:
-------------


UX/UI design experience

"
139,http://www.indeed.com/rc/clk?jk=8ac884b84d4c6f29&fccid=90b23efdce757a21&vjs=3,Software Engineer - Data Infrastructure,"Clover Network, Inc.","Sunnyvale, CA","------

------

Every day, Clover devices handle the core card and point-of-sale processing for hundreds of thousands of merchants. We provide next-generation payment services to the world's largest payment processor, First Data, (USD$2.2 trillion processing volume). Behind the scenes, we operate a cloud platform providing processing, storage and collaboration for merchants, application developers, service providers and our merchants' customers. Our devices and platform form the backbone of millions of payment interactions between merchants and their customers daily.

Right now we are looking to build a data infrastructure team that can focus on providing data insights to our customers & our business for metrics-driven decision making.

Our Data Infrastructure Engineers are great problem solvers. They are responsible for scaling and adapting our production infrastructure to align with business demands as well as maintaining our systems to protect our merchants’ needs.

In this role, you will help build data infrastructure pipeline that can process terabytes of data and provide services that helps in providing data insights to our merchants.

In the coming year we will be growing our semi-integrated partnerships, expanding services to deal with multi-site and enterprise merchant management, and ramping existing services up for global expansion. Having good data insight is going to help with metrics driven decision making.

On a daily basis, you will spend 70-80% of your time working on building long term data solutions to support business. The other 20-30% will be spent adding performance optimizations, implementing bug fixes, and monitoring production deployments and rolling releases. We are interested in hiring leaders who are not afraid to think creatively in product discussions while not losing sight of the big picture.

Responsibilities:

Define & Develop new data insight strategy for Clover.
Develop services that make reporting easy
Take ownership of the features/services you work on- from development through deployment and verification, to adding everyday monitoring
Identify technical requirements in product meetings and assist the business team with realistic project planning
Work with product, operation & business stakeholders to roll out projects.

Requirements:

Proficient understanding of distributed computing principles
RDBMS experience mandatory; MySQL preferred
Superior problem-solving skills
Proficiency with Hadoop v2, MapReduce, HDFS
Experience building stream processing system using solutions such as Kafka and Spark.
Good knowledge of big data querying system like Hive, pig etc.
Familiarity with NoSQL solutions such as Cassandra is a plus.
Bachelor's degree, or above, in computer science or other engineering discipline, or equivalent work experience

Nice to have:

Interest in learning new technologies
Experience with a cloud platform: AWS, Google Cloud, Rackspace, etc.
Experience with Docker and some orchestration technologies; Kubernetes, Swarm, etc.
Experience with scalable and highly available distributed systems
Previous experience in payments industry

"
140,http://www.indeed.com/rc/clk?jk=a1e18e0cdf2994be&fccid=60f75ef50bbea06c&vjs=3,Software Engineer,Asymmetrik,"Annapolis Junction, MD","If your first thought when encountered by any daily inefficiency is “I could write a program that is better than this….” then this job is for you! (It’s ok if you never actually get around to writing that program. We get it.)

WHAT YOU’LL DO:

Design, develop, test, and maintain production-level enterprise applications deployed to cloud infrastructure
Extend open-source libraries and systems as necessary to meet the needs of the team
Design and implement functionality that spans from storage to middleware to browser
Create interactive Web-based user interface components and data visualizations
Work closely with customers and teammates to rapidly build, test, and deploy new capabilities

TASKS YOU MIGHT WORK ON:

Investigate ways to model historical event behavior to provide baselines for comparison when visualizing current event activity
Stand up an instance of Zeppelin for an Apache Spark cluster on AWS and write a Spark analytic that summarizes event data stored in AWS S3 and writes the results to Elasticsearch
Build and maintain a streaming ETL infrastructure capable of reliably processing thousands of events a second and writing them to a clustered Kafka topic

WHY WE SHOULD TALK:

You love technology (eg. MEAN, LAMP, Elastic Stack, Spark, Storm, Cassandra, Hadoop, AWS, and more)
You’ve got a solid foundation in development, and aren’t tied to one language or framework—we’re using Java, JavaScript, C++, PHP, Python, HTML, CSS, AngularJS and Spring (among others)
You’re tired of refactoring someone else’s code built on ancient technology
You want to work in a lively yet laid-back environment full of people who love learning (and craft beer/fine coffee)
You’re tired of being bored at work; and you remember when coding used to be fun
You want to build stuff people actually use
Because tabs > spaces. Because spaces >tabs. ugh, nevermind… O_o
You’re a U.S. Citizen and want to obtain a high-level security clearance

TL;DR

Do you love to code? Doesn’t matter if it’s the front-end, back-end, storage, analytics. You love it all? You’re in the right place—so do we!"
141,http://www.indeed.com/rc/clk?jk=253188e76c9357c0&fccid=02c811688545ab89&vjs=3,Software Engineer - spring or summer 2018 university graduates,VeriSign,"Reston, VA","Verisign is seeking new and recent college graduates with a demonstrated passion for efficient software development. While our high-scale services are written in C++, we also are looking for folks who know Java (or another JVM language), as well as scripting languages such as Python, Ruby, and Javascript, and who are proficient with Linux/UNIX. We are an agile shop, where small teams work collaboratively to rapidly deliver solutions that matter, allowing you to work directly with and learn from our industry experts.

The company:
Verisign maintains the Domain Name System (DNS) root and powers the hugely-significant .COM domain enabling the world’s 3.5 billion Internet users to reach their online destinations. Our global servers process more than one million transactions every second of every day. Because these services underpin the online connectivity of the Internet, our products must remain available during extreme spike load events. We also provide a range of security-related services, including Distributed Denial of Service (DDoS) Protection Services and our malware blocking DNS Firewall.

The role:
As a Verisign software developer, you will:
 work in one of our small agile scrum engineering teams building product features for Internet services;
 have the opportunity to be involved in all phases of software development, including requirements analysis, design, development, automated test, and automated deployment; and
 participate in daily stand-ups and collaborate cross-functionally with team members at many levels from Product Management, Engineering, Operations, Customer Service, and other organizations across the company.

What’s great about working here:
 Work on the high-scale systems that provide key Internet services
 Strong Verisign Technical Community with constant opportunities to learn via Tech Talks and other internal events
 Vibrant internal organizations such as the Young Professionals Group
 Training and education opportunities such as Verisign University and tuition reimbursement for work-related degrees
 Subsidized onsite cafeteria, Starbucks, smoothie, and juice bar
 Fully equipped onsite gym offering free classes; game room, basketball, volleyball and tennis courts
 Casual dress policy
 Volunteering opportunities to give back to our community via the Verisign Cares program

Qualifications

• Computer Science or Engineering major, undergraduate or graduate level
 Curious, creative, articulate, and deeply passionate about the craft of software product development
 Interested in new technologies with the aptitude to pick them up quickly
 Experience with programming languages such as Java or C/C++ and scripting languages such as Ruby or Python
 Proficiency with Linux/UNIX

Job
: Technology
Job Type
: Regular
Primary Location
: United States-Washington D.C. Metro-Virginia-Reston
Schedule
: Full-time
Shift
: 1st Shift"
142,http://www.indeed.com/rc/clk?jk=5f4f9ba81a376130&fccid=e9e363d6332bc1cd&vjs=3,Software Engineer - SDN Cloud Automation/Test,Juniper Networks,"Sunnyvale, CA","This position is a “Write Software to Test Software” position that requires building expertise in the following verticals:
Data center networking and Linux networking
Cloud orchestration technologies and Virtualization
Object oriented automation in Python and other tools used for testing Cloud Infrastructure Software
This role will be responsible for contributing technically towards Quality Assurance of Contrail cloud platform features by designing and automating test cases for repeatability. Ideal candidate should have around 6-8 years of experience in system testing with expert level knowledge in Python scripting.
Responsibilities:
The candidate will be responsible for automating and testing Contrail solution in alignment with customer usecases and business needs.
Design test topology and develop infrastructure in Python to test various data center networking components in Contrail Solution.
Assess test gaps with respect to Customer use cases and add them to continuous development pipeline.
Automate test cases for repeatability. Level of automation - Black box to grey box level with high emphasis on object oriented automation
Must possess outstanding problem solving skills in the diagnosis of customer issues and perform script assisted issue root causing.
Minimum Qualifications:
BS or MS in Computer Science or related field preferred, BA/BS is a requirement
6+ years of system testing experience, with exposure to object oriented automation.
Automation experience demonstrating expert knowledge in one of scripting languages, SOA environments and techniques.
Preferred Qualifications:
Experience in Python scripting, UI automation tools like selenium.
Understanding of L2/L3 networking protocols (EVPN, VXLAN, TCP/IP, OSPF, BGP, VRRP, MPLS)
Experience and understanding of Openstack Architecture and components.
Exposure to CI/CD development environments."
143,http://www.indeed.com/rc/clk?jk=cdfcbc170fe44d30&fccid=f89deb5a97c7738a&vjs=3,"Software Engineer, Web Technologies",Adobe,"San Francisco, CA","Adobe is seeking a versatile and passionate Web Developer to create engaging Creative Cloud experiences. As you create components for Adobe’s industry-leading desktop, mobile, and web applications, you’ll be enabling creativity from any device, anywhere in the world.

We're fun, hard-working, experienced engineers that are equally capable of giving and receiving technical guidance. We are looking for a versatile and passionate Web Developer to join us and help drive full stack web development and component implementation. The ideal candidate will embrace a highly collaborative team that rewards quality code and effective communication.
Your core responsibilities will be
Design, implement, test, profile, release, and optimize the highest quality software experiences using HTML, CSS, & JavaScript
Partner with a platform team to develop and refine a custom front-end framework used throughout Adobe
Partner with designers and product managers to provide a best-in-class customer experience
Engage with customers to understand problems, test ideas, and refine workflows
Stay current with the latest test, development, and deployment best practices and share your findings with the team and community
Requirements:
B.S. in Computer Science
3+ years of demonstrated expertise with modern JS frameworks (React, JQuery, Backbone, Angular, etc.)
Experience with various UI toolkits and interaction models including responsive design
Understanding of supporting APIs
Comfortable with the Agile and Lean development process
Excellent communication skills
At Adobe, you will be immersed in an exceptional work environment that is recognized throughout the world on Best Companies lists . You will also be surrounded by colleagues who are committed to helping each other grow through our unique Check-In approach where ongoing feedback flows freely.
If you’re looking to make an impact, Adobe's the place for you. Discover what our employees are saying about their career experiences on the Adobe Life blog and explore the meaningful benefits we offer.
Adobe is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, religion, age , sexual orientation, gender identity, disability or veteran status."
144,http://www.indeed.com/rc/clk?jk=b2199a687307ca26&fccid=c1099851e9794854&vjs=3,"Software Engineer, Platform Engineering",Apple,"Santa Clara Valley, CA","We are looking for an energetic Java engineer to develop the deployment and application management automation system used by various teams at Apple including the iTunes Store, iCloud, and Maps.


Key Qualifications
Ideally 5+ years of application development experience
Proficient with Java, JSP, HTML
Demonstrable experience with J2EE technologies for Web Tier and Business Logic Tier
Should be comfortable working with Object Oriented programming techniques
Hands-on experience with Application/Web Servers such as Tomcat, JBoss, or Glassfish
Familiarity with JDBC, Java serialization API’s and JMS preferred
Familiarity with JavaScript and AJAX preferred
Comfortable working in Unix environments such as MacOS, Linux etc

Description
We are looking for an energetic Java engineer to develop the data center management tool used by various teams at Apple including the iTunes Store, iCloud, and Maps. Work involves adding new features and new development to existing tools. Job Responsibilities: - Analyze, design, code, inspect, debug, and test new software solutions in the internal tools area with emphasis on Java/J2EE development. - Maintain and enhance existing applications in response to new feature requests - Assist in resolving customer problems - Collaborate closely with members of other teams throughout the release cycle - Occasional after hours support and troubleshooting


Education
BS or higher in a technical field (Computer Science, Electrical Engineering, Mathematics, etc.) or equivalent work experience.


Additional Requirements
- Competency and motivation to tackle complex problems in a fast-paced environment without compromising the quality of the work - Ability to multi-task and manage tasks with varying priorities - Excellent verbal and written communication skills and high attention to detail - Prior experience designing tools around build system concepts a plus"
145,http://www.indeed.com/rc/clk?jk=4be98a3230644201&fccid=f89deb5a97c7738a&vjs=3,"Fullstack Software Engineer, eCommerce Experiences",Adobe,"San Jose, CA","Summary:
Adobe has successfully transformed from a traditional desktop software vendor to software as a service provider. The Creative Cloud and Document Cloud are great demonstrations of this transformation, and of our vision for how we can continue to provide even more delight to our customers. As our product and service offerings have evolved and expanded, we have also needed to transform the online purchasing experiences we provide for our customers, along with our underlying eCommerce infrastructure.
We are looking for a dedicated, passionate engineer who is interested in building the next generation of blazingly fast, responsive web applications and supporting services for subscription management and purchasing, covering a wide variety of products, plans, promotions, purchase methods, and geographies, for Creative Cloud, Document Cloud, and a host of other Adobe products and services. You will deliver critical components and services to be used by a variety of clients, enabling flexible and rapidly optimizable sign-up and purchase workflows.
Responsibilities:
• Building web-based user interfaces and cloud services for subscription management and purchasing.
• Participating in all aspects of software development activities, including design, coding, code review, unit testing, bug fixing, and code/API documentation.
• Working in cross-functional teams to ensure superb end-to-end user experience for customers.
• Fast prototyping of ideas and concepts and researching latest industry trends.
Requirements:
• BS in Computer Science or related field of study.
• 8 years of professional software product/service development experience.
• 3 or more years of professional experience doing web application or full-stack Cloud/SaaS/Web Services development.
• Knowledgeable of secure and scalable service development practices.
• Solid professional software development experience in Java.
• Experience developing cross-browser compatible front-end web experiences, using modern web frameworks (such as React, Vue, or Angular), HTML5, CSS3 abstraction (Less/SASS), etc.
• Experience with modern JavaScript libraries and tooling
• Awareness of client-side performance considerations
• Demonstrated design and UX sensibilities
• Experience implementing RESTful APIs, with technologies such as Node.js, Java, etc.
• Excellent communication skills and ability to collaborate successfully with both local and remote coworkers.
• Track record for estimating development costs accurately and delivering on schedule.
• Experience writing unit tests.
• Excellent object-oriented analysis and design skills.
• Proven ability to develop robust, efficient, high-quality code.
At Adobe, you will be immersed in an exceptional work environment that is recognized throughout the world on Best Companies lists . You will also be surrounded by colleagues who are committed to helping each other grow through our unique Check-In approach where ongoing feedback flows freely.
If you’re looking to make an impact, Adobe's the place for you. Discover what our employees are saying about their career experiences on the Adobe Life blog and explore the meaningful benefits we offer.
Adobe is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, religion, age , sexual orientation, gender identity, disability or veteran status."
146,http://www.indeed.com/rc/clk?jk=014247c27faff9e6&fccid=602e8370b8d51b13&vjs=3,Data Analytics Software Engineer,Vermont Energy Investment Corporation,Vermont,"Overview
Division: VEIC
Location: Vermont
Department: Data Analytics
Reports to: Manager, Data Analytics

VEIC has a long history of creating innovative solutions to global energy challenges. We are now using cutting-edge analytics techniques to turn data from internet-connected devices into actionable insights that can unlock new sources of energy savings.

Be part of the energy solution!
VEIC is committed to building a work community that is inclusive and represents a vibrant diversity of background, experience, perspective, and thought. Climate change impacts all of us; however, we are impacted differently based on our identities and experiences. We all deserve a place at the table to make decisions about our collective future – we hope you’ll consider joining us as we work towards our vision for a healthy planet, thriving people, and energy justice.

Candidates across all markers of identity (age, race, gender, ability, communication style, etc.) are highly encouraged to apply!

What you will do in this job:
You will wrangle data from hundreds of thousands of internet-connected devices, such as smart meters and smart thermostats, into scalable analytics platforms. You will craft elegant data-driven software solutions to discover hidden energy savings in our clients’ buildings. You will tease out the nascent requirements of energy efficiency programs to deliver innovative services by using data to measure and monetize energy savings. You will continuously improve our open-source data analytics software with leading-edge tools and techniques to maximize adoption and impact. And you will also lead software development lifecycle tasks as part of the Data Analytics team, contributing to a mission-driven, creative, enjoyable, and stimulating work environment.
Responsibilities
What a day might look like:
Code up some data analytics software, configure server-based systems, fix bugs, and design architecture for internal and external clients.
Design, develop, document, and maintain software that derives useful information from various data sources, such as smart meter (AMI) data; sub-meter, smart thermostat, and other sensor data; building operations and production data; public data; etc. Deploy those solutions as part of VEIC’s custom software environment.
Reviews and improve data acquisition, management, and analysis systems, applications, and infrastructure, in order to ensure quality and alignment with internal and industry best practices.
Leads solution development process, including aspects of service, software, and data architecture; user requirements; user interface/experience design; testing/QA; maintenance; documentation; source code control; continuous integration and release management.

Qualifications
This job might be right for you if:
You have a strong personal commitment to the mission, vision, goals and values of VEIC.
You are a data geek with a bachelor’s degree in computer science, mathematics, statistics, and/or engineering or related field.
This is not your first rodeo: you have a minimum of 9 years of experience developing software, including at least 5 years of direct experience with data-centric software development, or a combination of education and experience from which comparable knowledge and skills were acquired.
You are a code ninja with fluency in multiple programming languages, including Python and JavaScript.
Your tool-belt includes significant knowledge of and demonstrated expertise with most of the following or comparable systems: Flask/Django or similar framework(s), SQL, Web API, Nginx/Apache, Linux, R, C#.
You have significant knowledge of and demonstrated expertise with web software technologies, including HTML, CSS, JavaScript, and modern web frameworks and ORMs.
You produce elegant code through your fluency in refactoring, unit testing, and object-oriented programming techniques.
You’re comfortable clambering through the branches of version control systems such as Git or Subversion.
You have experience in cloud-based SaaS system design and architecture.
You can build systems that scale, with experience in distributed, parallel processing, and service-oriented software architectures.
You structure your code for reuse, with experience authoring and maintaining software frameworks and libraries.
You give back to the community with experience contributing to, managing, or other involvement in open source software projects.
You sweat the small stuff, demonstrated ability to be organized, detail-oriented, accurate, and able to handle multiple tasks and competing priorities in a dynamic and fast-paced environment.
You can sell your vision with demonstrated ability to put together concise, articulate communications to internal stakeholders.
You not only speak geek, but also have the ability to communicate with non-technical stakeholders to define and document project requirements.
You understand that people are part of every solution, and have experience in facilitation, reviewing work of others, communications, and the ability to develop and attain goals.
You share your wisdom, with experience training technical and non-technical staff in analysis and software techniques.
You are a team player with demonstrated ability to work both collaboratively and independently.
When you are not immersed in code, you have strong interpersonal and customer service skills.
Not content to rest on your laurels, you are skilled at knowing when to adapt to new challenges, processes, and innovation.
You can surf the waves of change with a demonstrated ability to evaluate, develop/implement, and adopt new technologies.

Benefits and Perks
Medical, dental and vision insurance starting your first day of employment
$300/year reimbursement for any approved Well-Being related activity or purchase
$300/year reimbursement for any qualified energy investments through our Sustainability Benefit
$750/year to allocate in $50 increments to either Well-Being and / or Sustainability Benefit
5 weeks of CTO for all new hires...increase in CTO at 5 years of service
2 months paid sabbatical for all employees after 10 years of employment
Stocked kitchen with communal condiments, coffee and drinks
Open concept office space with unique meeting spaces to foster creativity and innovation (or just quiet, head’s-down time)
On-site gym access: treadmill, bike trainers, rowers, and full weight lifting gym, fitness class offerings and changing rooms with showers
Secure bike locker storage for commuters
Onsite EV charging stations
Community Solar options for BED customers
Flexible work schedule in a culture of trust and autonomy
Lakeside office location in Burlington, VT with tremendous views and bike path access"
147,http://www.indeed.com/rc/clk?jk=a6dd4b21ee802684&fccid=09abad886b83c501&vjs=3,"Software Engineer, Developer Platform (Full Stack)",Square,"San Francisco, CA","Job Description

As a software engineer on the Developer Platform team, you will:
Work cross-functionally with product and engineering teams across Square to ensure a consistent and clear developer experience
Design and develop the APIs and UI responsible for 3rd party developers’ experiences using our platform
Working closely with other members of the team, you’ll design and implement high-throughput, low-latency, consistent APIs, making thoughtful tradeoffs between consistency and availability when both are not possible
Build experiences for developers of all skill levels and millions of Square Merchants
Learn about how to design fault tolerant systems and how to maintain customers’ sensitive data
Ready to join? Great! Here are the details
Location: San Francisco. You need to relocate or already live here. We sponsor visas. We're all in the same office and want you here too.
Type of employment: Full-time only
Salary and benefits: competitive cash and equity compensation, great health insurance, on-site fitness and massage, a flexible vacation policy, paid maternal and paternal leave, wellness services, culinary programs (really great food!), learning and development opportunities, and annual office celebrations. Qualifications

You have:
A desire to build Square's developer platform, where we succeed when our merchants and developers succeed
You must deeply enjoy writing and shipping production software.
Understanding and curiosity in creating well thought out, scalable, low-latency, global systems.
Whether you have heard of ""Lean Startup"", ""Customer Development"", ""Human centered design"" or not, you have a deep desire to focus on delighting our customers
Additional Information

At Square, we value diversity and always treat all employees and job applicants based on merit, qualifications, competence, and talent. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. We will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of the San Francisco Fair Chance Ordinance."
