,id,url,location,job_title,company,summary
648,648,http://www.indeed.com/rc/clk?jk=d645b22419109c21&fccid=b1b62d0ed7df9b13&vjs=3,"Atlanta, GA",Software Engineer I,InComm,overview leveraging deep integrations into retailers’ point of sale systems incomm provides connectivity to a variety of service providers that allow consumers to conduct everyday business at more than 450 000 points of retail distribution worldwide. whether those consumers are activating prepaid products paying bills enjoying real time discounts through a membership card purchasing digital goods in store or adding funds to an online account incomm is there to provide unique gift gifting opportunities cater to on the go shoppers deliver added value through loyalty programs and serve cash based consumers. with 186 global patents incomm is headquartered in atlanta with a presence in over 30 countries in north and south america europe and the asia pacific region. learn more at www.incomm.com or connect with us on www.twitter.com incomm www.facebook.com incomm www.linkedin.com company incomm or www.incomm.com blog. about this opportunity we are looking for energetic high performing junior engineers to help shape our technology and product roadmap. if you have the talent and desire to deliver innovative payment products and services at a rapid pace serving our customers seamlessly across physical digital mobile and social media join our team you will be part of a fast paced entrepreneurial team responsible for delivering world class solution capabilities across the technology organization including .net java and web you will be challenged with identifying innovative ideas and proof of concepts to deliver against the existing and future needs of the platform. responsibilities junior engineers are responsible for analyze requirements user stories to appropriately support design activities perform all technical aspects of software development for assigned applications including developing prototypes and writing new code api's function as an active member of an agile team through consistent development practices tools common components and documentation conduct integration tests as defined in the test specifications including event logging and reporting of results perform unit and assembly testing of software components including the design implementation evaluation and execution of unit and assembly test scripts debug software components identifies fixes and verifies remediation of code defects own work and the work of others work with product owners to prioritize features for ongoing sprints and manage a list of technical requirements based on industry trends new technologies known defects and issues qualifications this high energy junior engineer must have 1 3 years of software development or equivalent experience; majority with .net development bachelor’s degree in computer science computer science engineering or related field; advanced degree preferred demonstrated experience in agile development application design software development and testing experience with relational databases is preferred expertise in objected oriented analysis and design across a variety of platforms a proven hunger to learn new technologies and translate them into working software ability to effectively communicate to internal and external business partners on solution design incomm is an equal employment opportunity employer. we adhere to a policy of making employment decisions without regard to race; color; religion; national origin; sex; sexual orientation; pregnancy childbirth or related medical conditions; age; disability or handicap; citizenship status; service member status; or any other category protected by federal state or local law.
649,649,http://www.indeed.com/rc/clk?jk=ab6d98755bf36ebc&fccid=053d9e75904648a0&vjs=3,"Boston, MA",Junior Software Engineer,BondLink,about us bondlink provides a saas platform to bond issuers in the $4 trillion municipal bond industry. we have recently raised a large series a we have strong revenue growth and we are already working with many of the largest issuers in the country. while our product is finance focused make no mistakes; internally we are a genuine tech first startup culture. our co founders include a serial tech entrepreneur with multiple successes and a senior ex government official with deep experience in the wheelhouse of our product offering. culturally we provide all the startup bells and whistles and we have a beautiful new office in fort point that we’re looking to fill with talented people. the job our core language is scala but we are a language agnostic shop that loves all open source developers who are eager to learn. other techs on the tech stack play scalatra sbt mariadb salt vagrant bootstrap jquery typescript git and more… we are still defining the stack our core offering is a web based saas product but we have some cool offline stuff to work on too. we believe in continuous integration unit testing good architecture practices and moving fast. you’ll work with other senior engineers that have been there before. this is early. we are currently building an mvp. thus you will have an opportunity to help shape the early technology decisions that your future co workers will inevitably complain about in 5 years. requirements get excited about everything in the previous section. we are hiring at all levels. cs degree preferred for juniors but seniors you can let your experience do the talking. must be local to boston or happily willing to relocate. we are in fort point a 5 minute walk from south station. no financial industry knowledge required. pay commensurate salary and compelling equity. please no recruiters contractors or outsource agencies. we are looking for in house full time candidates only.
650,650,http://www.indeed.com/rc/clk?jk=20b8db3643879406&fccid=685796dff20db6ff&vjs=3,"Chicago, IL",Software Engineer I,Orbitz,orbitz are you a mid level software development engineer seeking new exciting challenges are you passionate about delivering quality content to users are you ready to help people go places as a software development engineer i on the orbitz & cheaptickets crm marketing team you will be responsible for establishing and or maintaining the crm data management programs. this team collaborates with local resources and partners with the team at our seattle hq. in this position you will need to handle a rapid rate of change sometimes conflicting objectives and be able reconcile priorities in a polite and respectful way among various partners within the company. you will report to the crm program manager for orbitz and cheaptickets. as a member of our team working on user personalization real time data insights and analytics tasks related to customer profiles you will work on building customer traveler profile attributes incorporating customer explicit and implicit attributes and features for highly available and scalable web services running using rest based requests and migrations from one platform to another. the technologies involved include tomcat rest based requests aws data pipelines hadoop hive sql scala cassandra and spark. this position requires a deep understanding click stream events booking data api work to expose this data. big data skills or machine learning experience a huge plus. in this role you will design develop debug and modify software applications and tools in an agile environment. work on projects that have a direct impact on customers and support strategic initiatives of brand or business units. use your experience writing stable high quality data pipelines or etl jobs to build traveler profile. traveler profile data would need to be made available through api will involve writing simple frameworks coordinate and work with other team members to deliver on the team's sprint commitments. write tests to demonstrate the quality of your code and data validations to check the output quality of data produced. deliver monitoring and troubleshooting functionality as part of the project work on other areas within internal team including tailwind migration data analysis audience segmentation for campaigns as needed etc. support development of documentation and procedures for installation and maintenance. join a high energy environment where each team member's proactivity and contribution is important. develop in an environment where the definition of done includes unit testing code review and integration testing. required skills and experience 1 3 years of experience in software development engineering roles required a bachelor's degree or higher is required experience with and sound knowledge of databases sql java scala python is a requirement. willing to learn and adapt to cloud technologies will be considered experience with hive sql spark cassandra is huge advantage for this role understanding of cloud architecture and experience working in aws environment is a big plus familiarity of languages and technologies like redshift mongodb would be a plus in depth knowledge in algorithm and data structures. previous experience with agile kanban processes are a plus a real passion for and ability to learn new technologies. an ability to communicate with partners having various roles and belonging to different business units. fluent english bachelor's degree or higher. expedia is committed to creating an inclusive work environment with a diverse workforce. all qualified applicants will receive consideration for employment without regard to race color religion gender gender identity or expression sexual orientation national origin genetics disability age or veteran status. this employer participates in e verify. the employer will provide the social security administration ssa and if necessary the department of homeland security dhs with information from each new employee's i 9 to confirm work authorization.
651,651,http://www.indeed.com/rc/clk?jk=cf605459a01625a7&fccid=2c62e4de04b8f952&vjs=3,"Beaverton, OR","Junior Software Engineer, NGP - Data & Analytics",NIKE INC,scope and responsibilities as a junior software engineer you will ensure solutions are designed and developed using a scalable highly resilient cloud native architecture participate in the utilization of a fully automated self service platform in aws that could also work in a hybrid cloud environment ensure product and technical features are delivered to spec and on time develop tools and frameworks to improve security reliability maintainability availability and performance for the technology foundation of our platform build data pipelines data validation frameworks job scheduling with emphasis on automation and scale be a key contributor to overall architecture framework and design of data & analytics platform
652,652,http://www.indeed.com/rc/clk?jk=4afc0a54b7b0503d&fccid=bd2e17bd9d57178b&vjs=3,"Atlanta, GA",Software Engineer (Java/Angular),IgnitionOne,company summary ignitionone® is a global leader in cloud based digital marketing technology providing a world class proprietary platform and expert services to improve digital marketing performance. ignitionone’s integrated digital marketing suitesm dms empowers marketers to buy manage and optimize digital media across search display social and mobile understand client users through data management and cross channel attribution while helping to optimize conversions on a marketer’s website through marketing automation. at the core of the dms is the proprietary user engagement score algorithm which determines the value of a user to automate the delivery of the right message at the right time at the right cost to a marketer’s users on and off their website. ignitionone currently scores over 300 million users monthly in 75 countries and powers more than $30 billion in revenue each year for leading brands including general motors centurylink bridgestone la quinta and fiat as well as advertising agencies such as 360i groupm and iprospect. work in a dynamic entrepreneurial environment alongside some of the smartest thought leaders in advertising technology. be the member of a team that delivers innovative marketing technology that simplifies marketers’ lives and drives performance to new heights. have fun collaborating on ground breaking challenging assignments where your opinion matters you grow professionally and high performers are recognized and rewarded. and join a company on the cutting edge of digital marketing and technology that is regularly honored with awards and has been featured in major news media such as wsj nyt bloomberg adage adweek and more. position summary we’re looking for a seasoned software developer to join our team. we have an exciting opportunity to apply the latest technologies and tools for building high performance scalable big data solutions. our team is responsible for the audience console a key product within the ignitionone digital marketing suite. we are rewriting the audience console as a reactive application using java and using toolkit such as vertx and leveraging stream processing using tools e.g. apache storm kafka streams etc and the stack rounds out with kafka cassandra and postgresql our rich web applications are based on angular.js and bootstrap. while we have a dedicated ux development team that does the heavy lifting you will at times be responsible for ux feature enhancements in addition to all server side development. as a member of our team you will use these technologies on projects that make a tremendous difference to our customers and break new ground in the digital marketing space. there is immense opportunity before us and so we move fast and employ agile development practices to fulfill our growing product vision. our akron office is casual and located downtown in an historic bf goodrich building complex alongside the towpath trail and ohio erie canal. other perks include breakfast on friday’s occasional catered lunches company provided snacks drinks work from home days and free access to cross fit and yoga classes. education experience and skills required 5+ years java development experience database design skills sql and or nosql experience building restful services experience developing distributed asynchronous solutions open to new ideas and technologies with a strong desire to learn comfortable working with geographically distributed teams experience working in cross functional agile scrum teams bs in computer science or equivalent experience qualifications experience with java 8 containers preferably docker continuous integration deployment devops mindset build and deployment tools such as maven and jenkins. other open source languages libraries development tools virtualization and provisioning automation vagrant virtualbox chef nix familiarity git or other modern version control system stream processing such as apache storm kafka streams etc designing applications that scale horizontally writing response time sensitive web endpoints ms response times
653,653,http://www.indeed.com/rc/clk?jk=01e23feb44e7dd84&fccid=eface1852a770267&vjs=3,"San Jose, CA",Software Engineer - Web Front End,AutoX Inc,who are we autox is an artificial intelligence company based in silicon valley and is creating full stack a.i. software solution perception planning and control for self driving vehicles to achieve level 5 full autonomy. our disruptive innovation can deliver autonomous driving to more people sooner and safer. for more information please check our website autox.ai https www.autox.ai wired https www.wired.com 2017 03 autox slaps 50 webcams car make drive | business insider http www.businessinsider.com autox ceo jianxiong xiao interview 2017 3 | mit technology review https www.technologyreview.com s 604006 autox has built a self driving car that navigates with a bunch of 50 webcams qualifications 2+ years of experience with modern javascript libraries and tooling commanding grasp of html css and related web technologies knowledge of web libraries and frameworks such as angularjs react closure or backbone. ba bs in computer science or a related technical field bonus attributes strong sense of web design and attuned to the fundamentals of user experience. familiarity with server side mvc web frameworks such as ruby on rails or django what we offer working at one of the fastest growing and most promising self driving car startups a great work environment that supports growth and development highly competitive compensation and benefits package with 401k match lunch dinner and fully stocked kitchen
654,654,http://www.indeed.com/rc/clk?jk=73b60ed8ff1d6cbb&fccid=fe2d21eef233e94a&vjs=3,"Santa Monica, CA",Software Development Engineer - Prime Video,Amazon.com,prime video is changing the way millions of customers interact with video content. we enable customers in over 200 countries to watch videos across hundreds of devices whether on the road or from the comfort of their living room. every day we face the challenges of a fast paced market and expanding technology set. as a member of the video team you will spend your time as a hands on engineer and a technical leader. you will play a key role in building software products and features from the ground up using a wide range of technologies programming languages and systems. your responsibilities will include all aspects of software development with the freedom and inspiration to explore your own ideas and the reward of seeing your contributions benefit millions of amazon.com customers worldwide. at the center of prime video’s many workflows from ingestion to playback are the media files videos audios subtitles images documents etc. . we leverage the latest aws technologies to build services which securely store organize and manage petabytes of assets. our scalable storage solution is focused on durability security and enabling fast access workflows while reducing complexity and maintaining efficiency. if you have an appetite for working with the latest technology to manage assets globally we want your talent and passion. we embrace the challenges of a fast paced market and evolving technologies paving the way to universal availability of video and pushing the envelope for streaming quality. you will be encouraged to see the big picture be innovative and positively impact millions of customers. this is a young and evolving business where creativity and drive can make a lasting impact on world wide consumer entertainment. the ideal candidate will be passionate about simple and elegant software solutions customer centric products and utilizing agile development processes. basic qualifications bachelor’s degree in computer science or related technical field 4+ years of technical experience as a software engineer writing production code of increasing complexity expert java c# or c++ coder experience building robust scalable software expert working knowledge of data structures algorithms and object oriented design proven large scale system design skills preferred qualifications active participant in code reviews design reviews automated testing whiteboard discussions back of the napkin designs at lunch and random hallway chats about awesome ideas successfully delivered distributed systems to customers and are familiar with related topics such as scalability consistency durability and concurrency you’ve had some exposure to video technology or television broadcast technology and if you haven’t then you’ll learn a lot about it master’s degree in computer science or a related field hands on expertise in many disparate technologies typically ranging from front end user interfaces through to back end systems and all points in between
655,655,http://www.indeed.com/rc/clk?jk=01642b433bc9ff57&fccid=6a1520c3027994ce&vjs=3,Remote,Sr. Full Stack Software Engineer,Quicken Loans,"nexsys technologies is a financial technology company founded by mortgage it experts to create and deliver innovative solutions for smarter lending processes. the company’s core product nexsys clear path® is the evolution of provider management. as a real time solution for the management of mortgage related transactions orders provider performance and service allocations nexsys clear path is one system to manage millions of mortgage related transactions across thousands of service providers. in 2016 and 2017 nexsys technologies was recognized as one of the most innovative technology companies in housing by being named a housingwire “tech100” award recipient. the company is based in detroit with clients and integrated service providers all across the united states. what you'll do need the senior full stack software engineer for the nexsys technologies team develops improves and maintains software applications. this team member also mentors associate software engineers and works directly with business partners to fulfill business needs and grow an environment of collaboration within the nexys technologies team. responsibilities develop improve and maintain innovative software applications take a lead role in design and code reviews lead small development teams assist with delivery estimates mentor associate software engineers foster a collaborative environment within the nexys technologies team work directly with business partners to complete business requirements requirements undergraduate degree in computer science or equivalent relevant experience experience with .net 4.0 4.5 framework and c# five years of programming experience in one or more of the following cocoa objective c html .net php java or progress five years of experience in software testing and design five years of database related experience five years working in a team environment experience leading and mentoring others what’ll make you special a master’s degree what you'll get excellent benefits package that includes a 401 k match medical dental vision insurance and much more opportunities to participate in professional and personal development programs including personal empowerment coaching leadership training and ongoing personal growth training other incentives contests and rewards including trips event tickets cash prizes and more why we’re different meet the anti corporate culture of nexsys technologies where there's no daunting hierarchy ""boss"" is a four letter word and if you work hard you're the one who'll reap the rewards both personally and professionally. more than any other place you'll work we’re dedicated to honing your skills helping you grow and making sure you have plenty of fun while you’re at it. nexsys technologies is an equal opportunity employer. apply share apply for this job onlineapply share refer this job to a friendrefer share on your newsfeed stay connected not ready to apply click here to create a profile and stay connected with quicken loans and our family of companies. share this opportunity"
656,656,http://www.indeed.com/rc/clk?jk=041e140fa5af4677&fccid=5a70eaa934ed8c5b&vjs=3,"Menlo Park, CA","Software Engineer, Frontend","UpLift, Inc.",want to help millions of people turn their travel dreams into reality want to join a team of talented travel technologists digital marketers and fintech experts want to grow your skillset as an engineer and become a better systems designer and builder at uplift you’ll develop interactive single page web applications javascript react clojurescript reagent re frame less bootstrap design expressive and friendly javascript apis for our partners es6 babel rollup yarn build readable production level code and reusable libraries become comfortable with our full stack and help out in other areas of software development including backend tooling or devops participate in design and code reviews learn from your peers and teach your peers contribute and help delineate our engineering best practices be involved in choosing new technologies and tooling for our stack requirements you have experience with modern frontend frameworks are fluent in javascript the good and the bad html css chrome devtools are interested in functional reactive programming are smart ambitious self motivated curious quick learner and adaptable have an eye for good ux and visual design are located in sf bay area have minimum of 2 years programming work experience benefits play a critical role in building uplift’s core platform and ultimately the success of the company work with a small and strong technical team own major feature areas of the codebase health and dental insurance covered equity and 401k offered commute reimbursement free meals everyday new macbook pro or other laptop
657,657,http://www.indeed.com/rc/clk?jk=0e2be6635233424d&fccid=5a70eaa934ed8c5b&vjs=3,"Menlo Park, CA","Software Engineer, API","UpLift, Inc.",want to help millions of people turn their travel dreams into reality want to join a team of talented travel technologists digital marketers and fintech experts want to design simple robust apis that scale to millions of requests per second at uplift you’ll architect and implement restful api endpoints that are comprehensive and intuitive design and implement expressive easy to use client side api interfaces that run in the browser design the sandbox environment for other developers to learn and test the apis develop coding examples and documentation on how to use the apis build and configure the infrastructure to deploy and monitor client and server apis in aws uplift operates at the intersection of travel technology and alternative lending. founded by luminaries from the travel industry uplift is a well financed series a startup that provides point of sale financing for consumer travel. the consumer travel segment is a $1 trillion global market that is underfinanced relative to other key consumer verticals. uplift is generating revenue and rapidly scaling and yet is still early enough for the right candidate to make their mark on the company in a fundamental way. uplift brings digital marketing travel and fintech expertise to major travel brands such as jetblue southwest vacations and united vacations. with the uplift platform travel providers can drive substantial improvements in their economics by increasing top line revenue and decreasing transaction costs. the uplift platform is built to scale and is easy to implement. investors include idg ventures par capital and thayer ventures. requirements you have full stack experience building web applications and apis both client and server have built and scaled web applications on aws infrastructure can demonstrate expertise in designing and developing apis are very comfortable with aws services proficient in functional programming e.g. clojure scheme scala haskell or equivalent minimum of 2 years professional programming experience benefits play a critical role in building uplift’s core platform and the ultimate success of the company work with a small and strong technical team own major feature areas of the codebase health dental and vision insurance covered equity and 401k offered commute reimbursement free meals everyday new macbook pro or other laptop
658,658,http://www.indeed.com/rc/clk?jk=fb52b986142667c7&fccid=6a1520c3027994ce&vjs=3,"Detroit, MI",Software Engineer - Full Stack,Quicken Loans,our next big thing could be your thing the quicken loans family of companies is obsessed with always finding a better way through the creativity innovation and transformative thinking of our leaders and team members. we certainly have the desire and ability to adapt to a changing world. and we are known to have changed the world ourselves – from revolutionizing the mortgage banking industry to creating new technology driven ventures to developing life changing career experiences to revitalizing the communities in which we live work and play. we understand that the type of people we hire have a lot to share. they are transformative thinkers who help us bring about radical change. we give our team members the creative environment freedom to think and explore and to advance their new ideas and thoughts. that’s why we created bullet time our signature program for rapid fire innovation that nurtures “intrapreneurs” among our tech team members. here the next big thing could be your thing. what you'll do need quicken loans is looking for a software engineer to join our team of more than 1600 technology professionals. quicken loans was named the #1 best place to work in technology for the fourth consecutive year in a row. our unique culture is filled with fun and challenging events including hackathons and innovation challenges. here you will get to work with some of the brightest minds in the industry be challenged to solve the right problem with the right tool and follow your passions. making everything radically simple through engineering. responsibilities solve problems by crafting software solutions using maintainable and modular code that you would be proud to show to colleagues which you will for code reviews . we want to hire engineers not language specialists. therefore we’re more focused on where you stand on programming fundamentals including common data types design patterns and data structures; object oriented design principals; experience with unit testing; modern version control flows; functional programming; and comfort level on the command line. participate in daily team standup meetings where you’ll give and receive updates on the current backlog and challenges. participate in code reviews. write unit functional acceptance and or user tests. challenge your fellow team members to grow and enhance our team with new diverse talent requirements bachelors degree or three years of professional development experience which may include php python ruby c# java .net nodejs javascript progress erlang elixir etc. focused on where you stand on programming fundamentals including common data types design patterns and data structures; object oriented design principals; experience with unit testing; modern version control flows; functional programming; and comfort level on the command line. a willingness to learn new languages and technologies. bring the fundamentals and we’ll train you on the right tool for the job. what’ll make you special experience with rest involvement with cloud applications specifically those build on aws or azure experience working with containers portfolio and code samples you can share a time machine that can remove technical debt before it happens. what you'll get excellent benefits package that includes a 401 k match medical dental vision and much more opportunities to participate in professional and personal development programs including personal empowerment coaching leadership training and ongoing personal growth training other incentives contests and rewards including trips event tickets cash prizes and more why we're different corporate politics not your strong suit the anti corporate culture of quicken loans gives our team members the initiative to build solutions together and grow both personally and professionally. at quicken loans we’re in the business of putting roofs over our clients’ heads but we certainly aren’t putting ceilings on our team members’ careers. if you’re interested in working in a place with a philosophy that’s truly different apply today. quicken loans is an equal opportunity employer. quicken loans received the highest numerical score in the proprietary j.d. power 2010 – 2016 primary mortgage origination studies and the 2014 – 2016 primary mortgage servicer studies. 2016 origination or sales based on 5 182 total responses and measures experiences and perceptions of consumers who originated a new mortgage surveyed in july – august 2016. 2016 servicing based on 7 542 total responses and measures experiences and perceptions of consumers with their current mortgage servicer surveyed in march – april 2016. your experiences may vary. visit jdpower.com. apply share apply for this job onlineapply share refer this job to a friendrefer share on your newsfeed stay connected not ready to apply click here to create a profile and stay connected with quicken loans and our family of companies. share this opportunity
659,659,http://www.indeed.com/rc/clk?jk=09589b24820324df&fccid=2b224526e096cfd8&vjs=3,"Austin, TX",Software Engineer,Conversable,who we are conversable is a funded software startup working on a saas platform for building enterprise class chat voice bots. our founding team has started and sold several companies have worked at companies like zynga yahoo demand media among many others and are alumni of princeton upenn mit and duke. our client list includes fortune 1000 companies such as pizza hut whole foods victoria's secret sam's club wingstop tgi fridays check out their facebook messenger chat bots partnerships with companies like ey booz allen hamilton and olo. what the role is you'll be working on a team that’s building out our enterprise platform for creating automated messaging and voice experiences. the projects could include client facing tools machine learning and other platform infrastructure. you may also be building custom bot applications for major clients that have millions of customers. we’re working with go postgres and other services on aws. who you are you work on backend applications that’s where you thrive you’re excited about working on a nascent technology that’s constantly evolving as more messaging and voice platforms embrace automated experiences you’re self motivated and innately curious about what makes things work you’re proud of the work you put in front of clients and end users experience with machine learning and nlp a plus experience with go a plus but not required because you can pick up new languages with ease requirements must live in or around austin tx must be authorized to work in the united states benefits awesome office located in downtown austin full time with salary stock options health insurance and flexible vacation snacks and beverages including topo chico
660,660,http://www.indeed.com/rc/clk?jk=83a74cd6eeeb5785&fccid=185dd8e0e201a57e&vjs=3,"San Jose, CA",Software Developer,Peernova,responsibilities design & implement scalable software architecture including core enhancements and api integrations participate and lead discussions as a proactive contributor drive timely delivery of implemented functionality work in a highly interactive team oriented environment ensure successful completion of projects by identifying resolving blockers & other issues as they arise desired experience 5+ years of experience as a software engineer with a deep knowledge of software design principles working experience in designing building & maintaining micro services in a production environment strong systems engineering background distributed systems concurrent programming knowledge of java and c c++ fluency in google’s™ go language golang understanding of linux environment bachelors masters in computer science or equivalent experience desired skills interested in blockchain technologies security knowledge experience with big data drilling tools ie hadoop spark etc. nosql systems cassandra hbase etc. newsql systems cockroachdb crate.io etc. 1+ years of experience using google’s™ go language systems production desirable knowledge of python bash & javascript
661,661,http://www.indeed.com/rc/clk?jk=6a35ab037c366afc&fccid=7793f7373d58ae9e&vjs=3,"New York, NY",Software Engineer,Text IQ,we're hiring a software engineer to work full time in our new york office. this role offers the rare exciting chance to get in on the ground floor of a profitable pre ipo startup backed by fortune 500 executives and some of the world’s most successful investors working to develop cutting edge ai software with applications across several industries. about text iq text iq www.textiq.com uses groundbreaking ai technology to prevent high stakes compliance and legal disasters with customers including fortune 200 companies government agencies and tech giants. our algorithms are able to efficiently analyze big data in order to better identify sensitive compromising and privileged documents including those frequently overlooked by human reviewers. text iq is profitable has been featured by forbes and was recently named to cb insights' 2018 ai 100 a ranking of the 100 most promising ai companies in the world. about this opportunity we're looking for a software engineer to join text iq’s engineering team. the right candidate will have the opportunity to help shape and develop our complex distributed core data processing platform write scalable predictable solutions and tools for text iq and its clients run our products for some of the world’s largest companies and work closely with our team of expert ai trainers to deliver real value to the customer work closely with clients and management helping to shape our suite of enterprise products solve novel research problems alongside leading ai experts requirements 2+ years of experience developing & operating enterprise software development experience with java & python or equivalent oop & scripting languages ability to consistently deliver elegant modular and scalable solutions in a timely manner build & development operations experience is a plus but not required experience with any of the following technologies and frameworks is a plus but not required mongodb elasticsearch logstash kibana any ci framework u.s. citizenship required for u.s. government security clearance eligibility benefits paid time off competitive salary and sizable equity stake comprehensive benefits program paid travel to educational conferences and team meetings in san francisco and vancouver bc if you’re excited about our mission eager to work in a dynamic fast paced environment and look forward to collaborating with a hard working team with high standards we hope you’ll apply.
662,662,http://www.indeed.com/rc/clk?jk=3749e42e6b7f87e6&fccid=ea6bb53f0b18b8f2&vjs=3,"Rockford, TN",Datbase Programmer/Software Engineer,Siemens,manufacturing technologies senior engineer for rockford tn facility to be responsible for the design development and implementation of the detector operations' manufacturing information systems and other factory automation. the candidate will be responsible for developing custom interfaces hardware software to manufacturing systems for process data exchange evaluate and integrate hardware and software for the collection of manufacturing process data and maintain the detector operations' intranet and be responsible for the systems administration of all mis servers. develop software for crystal information system cis using linux ubuntu server mysql php and apache. the system provides process control data warehousing and metrics. support handheld bar code scanners with 802.11b wireless interface communicate to linux servers running the mysql database. the browser based system uses apache and php to generate dynamic pages that are presented to the stateless handhelds and personal computers with attached bar code scanners. the system is secured both at the server level and the browser interface. custom unique bar codes are provided for various manufactured parts and inventory items. develop latest crystal information system using linux ubuntu server mysql php and apache. the system provides process control data warehousing and metrics. support handheld bar code scanners with 802.11b wireless interface communicate to linux servers running the mysql database. the system uses symfony2 and doctrine. requirements a minimum of a bachelor's degree master's preferred in electrical or computer engineering with an emphasis in computer engineering and 10 15 years of extensive software development experience particularly relating to information and control systems for manufacturing environments is required. experience with the following os software is required linux php server side scripting language mysql database schema apache web server html dynamic code generation samba file server and sub client for microsoft unix compatibility odbc interface to clients such as ms access and c c++. intimate knowledge of real time server replication and completely automated backup using rsync. the desired candidate will have familiarity with ethernet and wireless iee 802.11b communications rs 232 interfaces and bar coding technology. fluent with object oriented software specifically symfony2 and doctrine. fluent in blocking cyber security threats including sql injection cross site scripting and password ciphers among others. the candidate should also have strong interpersonal and communication skills and the ability to coordinate and direct significant technical projects. #li aw1
663,663,http://www.indeed.com/rc/clk?jk=854d7b20de3935b4&fccid=c23fe95693fd700a&vjs=3,"Mountain View, CA","Software Engineer, Backend",Drive.ai,about us are you excited about shaping the self driving car revolution and beyond our goal is to revolutionize transportation to bring safety convenience and mobility to our roads and communities. we currently are one of the few companies that have autonomous vehicles on city streets. in this position you will be part of the team working towards our vision of ubiquitous autonomous vehicles. join a small collaborative team of world class researchers and engineers using cutting edge deep learning technology to power the next generation of self driving cars we are series b funded totaling $77 million we are backed by nea and ggv. about the role we are looking for a software engineer backend to join our fleet systems team. you will develop software which remotely operates our vehicles. your work will be critical to achieving our 2018 goal of operating a commercial fleet with no driver assistance. here's what you will do design and implement scalable backend architectures to remotely control autonomous vehicles build distributed and fault tolerant services to connect autonomous vehicles to human experts optimize our backend for low latency and real time communication with autonomous vehicles drive best practices for backend deployment monitoring and traceability here's the background we hope you have 3+ years experience building deploying and monitoring scalable backends strong understanding of distributed systems failure analysis reliability experience working with backend rest apis and websockets bachelor degree in computer science or equivalent real world experience the following would be nice to have but is not required experience with golang and or node.js experience with video codec and networking protocols experience building web front ends our engineers often work across the stack experience using c++ our engineers often work across the stack experience building or working with customer service teams and tools
664,664,http://www.indeed.com/rc/clk?jk=f60fe3434f7bdedb&fccid=6205ad07d42e9ccd&vjs=3,"Los Gatos, CA","Sr. Software Engineer, New Products",Roku,the role and responsibilities we are looking for a senior software engineer with extensive experience in embedded linux system on a chip soc development and integration streaming audio and video technologies and lightweight consumer oriented player systems that stream content from providers such as netflix hulu or amazon. this is a senior role with a high level of visibility and you must have a proven track record of developing and porting software for hardware platforms from prototype to mass production. experience qualifications 5 + years of relevant software development experience. in depth understanding of linux tools libraries and open source development. extensive experience with c and the ability to solve complex problems. experience with c++ ood preferred. proven track record of success with embedded system development projects. solid grasp of hardware and the manufacturing process. ability to accurately estimate software tasks and work to schedule. bachelors or masters in computer science or equivalent engineering experience. #li fa1
665,665,http://www.indeed.com/rc/clk?jk=79a136f0e46c115a&fccid=2dd390c3a48a7ed0&vjs=3,"Atlanta, GA","Associate, Software Engineer",KPMG,known for being a great place to work and build a career kpmg provides audit tax and advisory services for organizations in today's most important industries. our growth is driven by delivering real results for our clients. it's also enabled by our culture which encourages individual development embraces an inclusive environment rewards innovative excellence and supports our communities. with qualities like those it's no wonder we're consistently ranked among the best companies to work for by fortune magazine consulting magazine working mother magazine diversity inc. and others. if you're as passionate about your future as we are join our team. kpmg is currently seeking an associate senior associate in financial risk management credit risk for our kpmg risk consulting practice. responsibilities provide end to end enterprise windows application architecture and development participate in the complete software development lifecycle which includes preparing accurate technical design documents using tools such as ms visio and technical development using technologies such as c# sql server crystal reports infrasgistics and unit testing create builds for software releases and install them in the quality assurance qa environment for testing purposes work with business analysts qa and information technology it staff as appropriate to analyze and resolve defects identified through the qa process work with systems administration and operations personnel to support the implementation of applications into production additional responsibilities for senior associate supervise associates and interns on engagements serve as a liaison between clients and upper management identify and communicate technical matters to both clients and upper management mentor associates and new hires qualifications a minimum of four years of progressive software development experience including a minimum of three years of experience in component based and object oriented application design of large windows applications a minimum of three years of hands on experience in microsoft.net c# xsl xslt and related microsoft ms visual studio tools a minimum of three years of experience as a developer responsible for business applications using object oriented methodologies and tools bachelor’s degree in a technical field from an accredited college university demonstrated experience in web application architecture design and development and implementation of popular design patterns hands on experience translating use cases class and sequence diagrams and uml notation into code travel may be up to 80 100% applicants must be currently authorized to work in the united states without the need for visa sponsorship now or in the future additional qualifications for senior associate a minimum of six years of related work experience preferably with experience in a financial services company or consulting accounting firm demonstrated supervisory experience well established understanding of business dynamics and regulations kpmg llp the u.s. member firm of kpmg international offers a comprehensive compensation and benefits package. kpmg is an equal opportunity employer. all qualified applicants are considered for employment without regard to race color creed religion age sex gender national origin ancestry citizenship status marital status sexual orientation gender identity or expression disability physical or mental handicap unrelated to ability pregnancy veteran status unfavorable discharge from military service genetic information personal appearance family responsibility matriculation or political affiliation or other legally protected status. kpmg maintains a drug free workplace. kpmg will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of applicable local state or federal law including san francisco ordinance number 131192 . no phone calls or agencies please.
